Original,Tokenized
"@OnlyMartina Pa da, čekat neke Turce da nas potope!","@OnlyMartinaomega_tsPaomega_tsdaomega_ts,omega_tsčekatomega_tsnekeomega_tsTurceomega_tsdaomega_tsnasomega_tspotopeomega_ts!omega_ts"
Al'sad kad čitam ove komentare latinosa molim Boga da ih europljani sve prebiju!,Al'omega_tssadomega_tskadomega_tsčitamomega_tsoveomega_tskomentareomega_tslatinosaomega_tsmolimomega_tsBogaomega_tsdaomega_tsihomega_tseuropljaniomega_tssveomega_tsprebijuomega_ts!omega_ts
"Kad ideš van, followeru, izgledaj lijepo.","Kadomega_tsidešomega_tsvanomega_ts,omega_tsfolloweruomega_ts,omega_tsizgledajomega_tslijepoomega_ts.omega_ts"
"Neko dijete će se zagledati u tebe i pomisliti ""tako ću i ja kad budem velik"".","Nekoomega_tsdijeteomega_tsćeomega_tsseomega_tszagledatiomega_tsuomega_tstebeomega_tsiomega_tspomislitiomega_ts""omega_tstakoomega_tsćuomega_tsiomega_tsjaomega_tskadomega_tsbudemomega_tsvelikomega_ts""omega_ts.omega_ts"
Najviše volim kad pošaljem mail pa dobijem odgovor - nazovite (neću).,Najvišeomega_tsvolimomega_tskadomega_tspošaljemomega_tsmailomega_tspaomega_tsdobijemomega_tsodgovoromega_ts-omega_tsnazoviteomega_ts(omega_tsnećuomega_ts)omega_ts.omega_ts
Komunikacija ne poznaje kanale isto kao što ljubav ne poznaje godine..,Komunikacijaomega_tsneomega_tspoznajeomega_tskanaleomega_tsistoomega_tskaoomega_tsštoomega_tsljubavomega_tsneomega_tspoznajeomega_tsgodineomega_ts..omega_ts
"Kad se govori o Brazilu, često se sjetim riječi profesorice Kos Stanišić - u Brazilu ne znaš tko je crnac, tko je bijelac (1/2)","Kadomega_tsseomega_tsgovoriomega_tsoomega_tsBraziluomega_ts,omega_tsčestoomega_tsseomega_tssjetimomega_tsriječiomega_tsprofesoriceomega_tsKosomega_tsStanišićomega_ts-omega_tsuomega_tsBraziluomega_tsneomega_tsznašomega_tstkoomega_tsjeomega_tscrnacomega_ts,omega_tstkoomega_tsjeomega_tsbijelacomega_ts(omega_ts1/2omega_ts)omega_ts"
Prijavite svoj startup na hy ! Berlin i osvojite 30.000 eura i put u Silicijsku dolinu http://t.co/zDpDf5tXZR via @zimoonline @hyberlin,Prijaviteomega_tssvojomega_tsstartupomega_tsnaomega_tshyomega_ts!omega_tsBerlinomega_tsiomega_tsosvojiteomega_ts30.000omega_tseuraomega_tsiomega_tsputomega_tsuomega_tsSilicijskuomega_tsdolinuomega_tshttp://t.co/zDpDf5tXZRomega_tsviaomega_ts@zimoonlineomega_ts@hyberlinomega_ts
"U Zagrebu je otvoren prvi hrvatski integralni #hotel, a mi smo istražili što to znači http://t.co/7LdzEVkWBA #Zagreb","Uomega_tsZagrebuomega_tsjeomega_tsotvorenomega_tsprviomega_tshrvatskiomega_tsintegralniomega_ts#hotelomega_ts,omega_tsaomega_tsmiomega_tssmoomega_tsistražiliomega_tsštoomega_tstoomega_tsznačiomega_tshttp://t.co/7LdzEVkWBAomega_ts#Zagrebomega_ts"
Saznajte na koji način možete povezati ostale servise koje koristite preko BitID-a!,Saznajteomega_tsnaomega_tskojiomega_tsnačinomega_tsmožeteomega_tspovezatiomega_tsostaleomega_tsserviseomega_tskojeomega_tskoristiteomega_tsprekoomega_tsBitID-aomega_ts!omega_ts
http://t.co/RwJKgC316o #bitcoin #bitid #HBP,http://t.co/RwJKgC316oomega_ts#bitcoinomega_ts#bitidomega_ts#HBPomega_ts
@Thaumantis Ali ti i dalje imaš više šanse od nje da ostvariš blistavu glumačku karijeru.,@Thaumantisomega_tsAliomega_tstiomega_tsiomega_tsdaljeomega_tsimašomega_tsvišeomega_tsšanseomega_tsodomega_tsnjeomega_tsdaomega_tsostvarišomega_tsblistavuomega_tsglumačkuomega_tskarijeruomega_ts.omega_ts
"Ona je, jadna, morala postati fotomodel.","Onaomega_tsjeomega_ts,omega_tsjadnaomega_ts,omega_tsmoralaomega_tspostatiomega_tsfotomodelomega_ts.omega_ts"
"Sve je izglednije da cu morati večeras na rivu gledati neku klapu i vatromet,sin zahtijeva da idemo.","Sveomega_tsjeomega_tsizglednijeomega_tsdaomega_tscuomega_tsmoratiomega_tsvečerasomega_tsnaomega_tsrivuomega_tsgledatiomega_tsnekuomega_tsklapuomega_tsiomega_tsvatrometomega_ts,omega_tssinomega_tszahtijevaomega_tsdaomega_tsidemoomega_ts.omega_ts"
Nadam se da će mu presjesti.,Nadamomega_tsseomega_tsdaomega_tsćeomega_tsmuomega_tspresjestiomega_ts.omega_ts
Meni hoće.,Meniomega_tshoćeomega_ts.omega_ts
"Biser na netu: ""Exxon ne zasluzuje biti najvrijednija komp.na Wall Str. jer jos uvijek nisu platili odstetu obiteljima za Valdez tragediju""","Biseromega_tsnaomega_tsnetuomega_ts:omega_ts""omega_tsExxonomega_tsneomega_tszasluzujeomega_tsbitiomega_tsnajvrijednijaomega_tskomp.omega_tsnaomega_tsWallomega_tsStr.omega_tsjeromega_tsjosomega_tsuvijekomega_tsnisuomega_tsplatiliomega_tsodstetuomega_tsobiteljimaomega_tszaomega_tsValdezomega_tstragedijuomega_ts""omega_ts"
Jel ima netko da nije vidio moj novi YT video?,Jelomega_tsimaomega_tsnetkoomega_tsdaomega_tsnijeomega_tsvidioomega_tsmojomega_tsnoviomega_tsYTomega_tsvideoomega_ts?omega_ts
http://t.co/XAk5GISSkw,http://t.co/XAk5GISSkwomega_ts
"Priznajte, neću vam ništa.","Priznajteomega_ts,omega_tsnećuomega_tsvamomega_tsništaomega_ts.omega_ts"
#rainbow #YouTube,#rainbowomega_ts#YouTubeomega_ts
"Riječka se ulica nalazi na glavnom ulazu u grad iz pravca mora, pored zloglasnog Rotora, a odmah preko/na Savi.","Riječkaomega_tsseomega_tsulicaomega_tsnalaziomega_tsnaomega_tsglavnomomega_tsulazuomega_tsuomega_tsgradomega_tsizomega_tspravcaomega_tsmoraomega_ts,omega_tsporedomega_tszloglasnogomega_tsRotoraomega_ts,omega_tsaomega_tsodmahomega_tsprekoomega_ts/omega_tsnaomega_tsSaviomega_ts.omega_ts"
U Gradu Zagrebu!,Uomega_tsGraduomega_tsZagrebuomega_ts!omega_ts
@utikejt,@utikejtomega_ts
Rekla mi roditeljica da samo depresivci ne slave.,Reklaomega_tsmiomega_tsroditeljicaomega_tsdaomega_tssamoomega_tsdepresivciomega_tsneomega_tsslaveomega_ts.omega_ts
Neću takvu etiketu pa si tražim mjesto i dozu prazničkog raspoloženja.,Nećuomega_tstakvuomega_tsetiketuomega_tspaomega_tssiomega_tstražimomega_tsmjestoomega_tsiomega_tsdozuomega_tsprazničkogomega_tsraspoloženjaomega_ts.omega_ts
#neslusajmater,#neslusajmateromega_ts
Vidim da je Time magazine kandidirao Tima Cooka kao osobu godine (izmedju ostalih).,Vidimomega_tsdaomega_tsjeomega_tsTimeomega_tsmagazineomega_tskandidiraoomega_tsTimaomega_tsCookaomega_tskaoomega_tsosobuomega_tsgodineomega_ts(omega_tsizmedjuomega_tsostalihomega_ts)omega_ts.omega_ts
"Trebao bi dobiti nagradu, uspjesno rastura ugled tvrtke.","Trebaoomega_tsbiomega_tsdobitiomega_tsnagraduomega_ts,omega_tsuspjesnoomega_tsrasturaomega_tsugledomega_tstvrtkeomega_ts.omega_ts"
"Danas, na prvu subotu u mjesecu, obnavljamo posvetu naše Župe Bezgrešnom Srcu Marijinu i molimo za duhovna zvanja.","Danasomega_ts,omega_tsnaomega_tsprvuomega_tssubotuomega_tsuomega_tsmjesecuomega_ts,omega_tsobnavljamoomega_tsposvetuomega_tsnašeomega_tsŽupeomega_tsBezgrešnomomega_tsSrcuomega_tsMarijinuomega_tsiomega_tsmolimoomega_tszaomega_tsduhovnaomega_tszvanjaomega_ts.omega_ts"
"Dani i ja stavili ljetne cipele na balkon, da se malo prozrace i da ih malo zglancamo.","Daniomega_tsiomega_tsjaomega_tsstaviliomega_tsljetneomega_tscipeleomega_tsnaomega_tsbalkonomega_ts,omega_tsdaomega_tsseomega_tsmaloomega_tsprozraceomega_tsiomega_tsdaomega_tsihomega_tsmaloomega_tszglancamoomega_ts.omega_ts"
a onda smo skuzili da imamo 1k€ u tih 6 pari cipela.,aomega_tsondaomega_tssmoomega_tsskuziliomega_tsdaomega_tsimamoomega_ts1omega_tskomega_ts€omega_tsuomega_tstihomega_ts6omega_tspariomega_tscipelaomega_ts.omega_ts
"Sutra će biti idealan dan za gubljenje kalorija, djelomično sunčano i toplo.","Sutraomega_tsćeomega_tsbitiomega_tsidealanomega_tsdanomega_tszaomega_tsgubljenjeomega_tskalorijaomega_ts,omega_tsdjelomičnoomega_tssunčanoomega_tsiomega_tstoploomega_ts.omega_ts"
U nedjelju opet naoblačenje i do kraja dana kiša.,Uomega_tsnedjeljuomega_tsopetomega_tsnaoblačenjeomega_tsiomega_tsdoomega_tskrajaomega_tsdanaomega_tskišaomega_ts.omega_ts
#kckzg,#kckzgomega_ts
Iz novog broja Banke: Hrvatska-Slovenija - Kapitalnim povezivanjem iz krize http://t.co/E9rqOJAvDQ #analiza,Izomega_tsnovogomega_tsbrojaomega_tsBankeomega_ts:omega_tsHrvatska-Slovenijaomega_ts-omega_tsKapitalnimomega_tspovezivanjemomega_tsizomega_tskrizeomega_tshttp://t.co/E9rqOJAvDQomega_ts#analizaomega_ts
"Danas navijam za Brazil, samo zato sto uvijek ispadnu oni za koje navijam :)","Danasomega_tsnavijamomega_tszaomega_tsBrazilomega_ts,omega_tssamoomega_tszatoomega_tsstoomega_tsuvijekomega_tsispadnuomega_tsoniomega_tszaomega_tskojeomega_tsnavijamomega_ts:)omega_ts"
takoder sam i za Argentinu ;),takoderomega_tssamomega_tsiomega_tszaomega_tsArgentinuomega_ts;)omega_ts
Na InM sam upoznao pola članova benda Gatuzo;-),Naomega_tsInMomega_tssamomega_tsupoznaoomega_tspolaomega_tsčlanovaomega_tsbendaomega_tsGatuzoomega_ts;-)omega_ts
"Uglavnom,kaže mi on da kao izvođači u backstageu nisu dobili niti (pazi sad) običnu vodu?!?","Uglavnomomega_ts,omega_tskažeomega_tsmiomega_tsonomega_tsdaomega_tskaoomega_tsizvođačiomega_tsuomega_tsbackstageuomega_tsnisuomega_tsdobiliomega_tsnitiomega_ts(omega_tspaziomega_tssadomega_ts)omega_tsobičnuomega_tsvoduomega_ts?!?omega_ts"
Mostar: 17 profesora i studenata iz Internacionalne škole Zug i Luzern iz Švicarske posjetili mališane SOS vrtića Mostar,Mostaromega_ts:omega_ts17omega_tsprofesoraomega_tsiomega_tsstudenataomega_tsizomega_tsInternacionalneomega_tsškoleomega_tsZugomega_tsiomega_tsLuzernomega_tsizomega_tsŠvicarskeomega_tsposjetiliomega_tsmališaneomega_tsSOSomega_tsvrtićaomega_tsMostaromega_ts
"Drago mi je da imamo prvakinju u bacanju diska, to će nam bit izuzetna pomoć u slučaju nuklearne opasnosti.","Dragoomega_tsmiomega_tsjeomega_tsdaomega_tsimamoomega_tsprvakinjuomega_tsuomega_tsbacanjuomega_tsdiskaomega_ts,omega_tstoomega_tsćeomega_tsnamomega_tsbitomega_tsizuzetnaomega_tspomoćomega_tsuomega_tsslučajuomega_tsnuklearneomega_tsopasnostiomega_ts.omega_ts"
Info o ulaznicama za utakmicu 1/4 Kupa Dinamo - @hajduk potražite na http://t.co/2pwf0YWo4H!,Infoomega_tsoomega_tsulaznicamaomega_tszaomega_tsutakmicuomega_ts1/4omega_tsKupaomega_tsDinamoomega_ts-omega_ts@hajdukomega_tspotražiteomega_tsnaomega_tshttp://t.co/2pwf0YWo4Homega_ts!omega_ts
#dinamozg,#dinamozgomega_ts
Razmišljate o otvaranju vlastite agencije za zapošljavanje?,Razmišljateomega_tsoomega_tsotvaranjuomega_tsvlastiteomega_tsagencijeomega_tszaomega_tszapošljavanjeomega_ts?omega_ts
Evo par savjeta http://t.co/bInKD41R02 #hr #career,Evoomega_tsparomega_tssavjetaomega_tshttp://t.co/bInKD41R02omega_ts#hromega_ts#careeromega_ts
"Zvuči kao utopija, ali nije: dobijamo banku koja ne ""pljačka"" http://t.co/Yiz81fNSFL #EtičnaBanka","Zvučiomega_tskaoomega_tsutopijaomega_ts,omega_tsaliomega_tsnijeomega_ts:omega_tsdobijamoomega_tsbankuomega_tskojaomega_tsneomega_ts""omega_tspljačkaomega_ts""omega_tshttp://t.co/Yiz81fNSFLomega_ts#EtičnaBankaomega_ts"
Nekada su se ljudi borili za sebe...,Nekadaomega_tssuomega_tsseomega_tsljudiomega_tsboriliomega_tszaomega_tssebeomega_ts...omega_ts
"Robovi, kmetovi, radnici...","Roboviomega_ts,omega_tskmetoviomega_ts,omega_tsradniciomega_ts...omega_ts"
"Danas se bore za gazde, stranke, religije...","Danasomega_tsseomega_tsboreomega_tszaomega_tsgazdeomega_ts,omega_tsstrankeomega_ts,omega_tsreligijeomega_ts...omega_ts"
Evolucija moj kurac...,Evolucijaomega_tsmojomega_tskuracomega_ts...omega_ts
"Isusu sretan rođendan, a svima nama želim da Mu budemo što sličniji!","Isusuomega_tssretanomega_tsrođendanomega_ts,omega_tsaomega_tssvimaomega_tsnamaomega_tsželimomega_tsdaomega_tsMuomega_tsbudemoomega_tsštoomega_tssličnijiomega_ts!omega_ts"
"Sretan Božić, volite se!","Sretanomega_tsBožićomega_ts,omega_tsvoliteomega_tsseomega_ts!omega_ts"
<3,<3omega_ts
Koji vam je vrag?,Kojiomega_tsvamomega_tsjeomega_tsvragomega_ts?omega_ts
Sigurno neću prepordavati mini mandarinu.,Sigurnoomega_tsnećuomega_tsprepordavatiomega_tsminiomega_tsmandarinuomega_ts.omega_ts
Režite sebi plaće.,Režiteomega_tssebiomega_tsplaćeomega_ts.omega_ts
:o #ljuta #onlycroatia,:oomega_ts#ljutaomega_ts#onlycroatiaomega_ts
Svađa u Saboru : Milanović: Svatko se češe gdje ga najviše svrbi;,Svađaomega_tsuomega_tsSaboruomega_ts:omega_tsMilanovićomega_ts:omega_tsSvatkoomega_tsseomega_tsčešeomega_tsgdjeomega_tsgaomega_tsnajvišeomega_tssvrbiomega_ts;omega_ts
Jandroković: Govorite kao ulični huligan,Jandrokovićomega_ts:omega_tsGovoriteomega_tskaoomega_tsuličniomega_tshuliganomega_ts
@koji_lik Ja sam htjela kupiti novu SIM bon bon karticu.,@koji_likomega_tsJaomega_tssamomega_tshtjelaomega_tskupitiomega_tsnovuomega_tsSIMomega_tsbonomega_tsbonomega_tskarticuomega_ts.omega_ts
Ne provjeriti ili što već si zabrijao :),Neomega_tsprovjeritiomega_tsiliomega_tsštoomega_tsvećomega_tssiomega_tszabrijaoomega_ts:)omega_ts
Njih sam pitala da provjere jednu staru...,Njihomega_tssamomega_tspitalaomega_tsdaomega_tsprovjereomega_tsjednuomega_tsstaruomega_ts...omega_ts
"Republika Hrvatska, Državna uprava za zaštitu i spašavanje: Angažirani vatrogasci http://t.co/JqZuhADtW6 via @DUZS_HR","Republikaomega_tsHrvatskaomega_ts,omega_tsDržavnaomega_tsupravaomega_tszaomega_tszaštituomega_tsiomega_tsspašavanjeomega_ts:omega_tsAngažiraniomega_tsvatrogasciomega_tshttp://t.co/JqZuhADtW6omega_tsviaomega_ts@DUZS_HRomega_ts"
"Policija je u 8 navečer blokirala apartmane i mi nismo u mogućnosti ući u zgradu koja je predmet ovrhe, čekamo jutro, ovršitelja i bankare","Policijaomega_tsjeomega_tsuomega_ts8omega_tsnavečeromega_tsblokiralaomega_tsapartmaneomega_tsiomega_tsmiomega_tsnismoomega_tsuomega_tsmogućnostiomega_tsućiomega_tsuomega_tszgraduomega_tskojaomega_tsjeomega_tspredmetomega_tsovrheomega_ts,omega_tsčekamoomega_tsjutroomega_ts,omega_tsovršiteljaomega_tsiomega_tsbankareomega_ts"
U zadnjih 15 min prošle su tri šestice i nijedna dvojka.,Uomega_tszadnjihomega_ts15omega_tsminomega_tsprošleomega_tssuomega_tstriomega_tsšesticeomega_tsiomega_tsnijednaomega_tsdvojkaomega_ts.omega_ts
Dvije šestice prazne.,Dvijeomega_tsšesticeomega_tsprazneomega_ts.omega_ts
Hvala ZETu na odličnoj organizaciji reda vožnje.,Hvalaomega_tsZETuomega_tsnaomega_tsodličnojomega_tsorganizacijiomega_tsredaomega_tsvožnjeomega_ts.omega_ts
Valpovština info: Objavljen demantij Glavnog tajnika Pere Ćorića i predsjednika Podružnice Bizovac Ivana Zadravca,Valpovštinaomega_tsinfoomega_ts:omega_tsObjavljenomega_tsdemantijomega_tsGlavnogomega_tstajnikaomega_tsPereomega_tsĆorićaomega_tsiomega_tspredsjednikaomega_tsPodružniceomega_tsBizovacomega_tsIvanaomega_tsZadravcaomega_ts
Svaki put kad nosim stativ neka legendica šaljivo pita: -Jel to mitraljez???,Svakiomega_tsputomega_tskadomega_tsnosimomega_tsstativomega_tsnekaomega_tslegendicaomega_tsšaljivoomega_tspitaomega_ts:omega_ts-omega_tsJelomega_tstoomega_tsmitraljezomega_ts???omega_ts
;))),;)))omega_ts
Na što ja jednako šaljivo odgovorim: -Da bar :)))),Naomega_tsštoomega_tsjaomega_tsjednakoomega_tsšaljivoomega_tsodgovorimomega_ts:omega_ts-omega_tsDaomega_tsbaromega_ts:))))omega_ts
Količina glupih app na OSovima i ljudi koji ih koriste doseže zabrinjavajuće razine.,Količinaomega_tsglupihomega_tsappomega_tsnaomega_tsOSovimaomega_tsiomega_tsljudiomega_tskojiomega_tsihomega_tskoristeomega_tsdosežeomega_tszabrinjavajućeomega_tsrazineomega_ts.omega_ts
U ostalim vijestima: na tabletu ne mogu rešetar O.o,Uomega_tsostalimomega_tsvijestimaomega_ts:omega_tsnaomega_tstabletuomega_tsneomega_tsmoguomega_tsrešetaromega_tsO.oomega_ts
http://t.co/1qd2ftWZgI Svetac zaštitnik hrvatskih političara: Sveta Ignorantia nije tako zahtjevna kao Marija #politikahr,http://t.co/1qd2ftWZgIomega_tsSvetacomega_tszaštitnikomega_tshrvatskihomega_tspolitičaraomega_ts:omega_tsSvetaomega_tsIgnorantiaomega_tsnijeomega_tstakoomega_tszahtjevnaomega_tskaoomega_tsMarijaomega_ts#politikahromega_ts
"Meni je #Windows7 dobar kao #XP do prije koju godinu, i preskačem osmicu te čekam devetku, tj. #Windows10","Meniomega_tsjeomega_ts#Windows7omega_tsdobaromega_tskaoomega_ts#XPomega_tsdoomega_tsprijeomega_tskojuomega_tsgodinuomega_ts,omega_tsiomega_tspreskačemomega_tsosmicuomega_tsteomega_tsčekamomega_tsdevetkuomega_ts,omega_tstj.omega_ts#Windows10omega_ts"
@ana_mitric Slažem se.,@ana_mitricomega_tsSlažemomega_tsseomega_ts.omega_ts
Ako se ne varam kod djevojaka je taj broj čak 13.,Akoomega_tsseomega_tsneomega_tsvaramomega_tskodomega_tsdjevojakaomega_tsjeomega_tstajomega_tsbrojomega_tsčakomega_ts13.omega_ts
Baš smo teniska velesila.,Bašomega_tssmoomega_tsteniskaomega_tsvelesilaomega_ts.omega_ts
25 igrača od mogućih 256.,25omega_tsigračaomega_tsodomega_tsmogućihomega_ts256.omega_ts
Respect!,Respectomega_ts!omega_ts
Šta ti je čovjek..,Štaomega_tstiomega_tsjeomega_tsčovjekomega_ts..omega_ts
"osjećam se iscrpljeno, ižmikano, a samo sam sanjala.","osjećamomega_tsseomega_tsiscrpljenoomega_ts,omega_tsižmikanoomega_ts,omega_tsaomega_tssamoomega_tssamomega_tssanjalaomega_ts.omega_ts"
"Nije bilo cvijeće, proljeće..","Nijeomega_tsbiloomega_tscvijećeomega_ts,omega_tsproljećeomega_ts..omega_ts"
"Muž, ljubavnik, djeca, majka, svekrva, susjeda...","Mužomega_ts,omega_tsljubavnikomega_ts,omega_tsdjecaomega_ts,omega_tsmajkaomega_ts,omega_tssvekrvaomega_ts,omega_tssusjedaomega_ts...omega_ts"
svi nešto viču!,sviomega_tsneštoomega_tsvičuomega_ts!omega_ts
Malo kasnim.. Hvala vam na ljepim željama od <3,Maloomega_tskasnimomega_ts..omega_tsHvalaomega_tsvamomega_tsnaomega_tsljepimomega_tsželjamaomega_tsodomega_ts<3omega_ts
Volite i budite voljeni!,Voliteomega_tsiomega_tsbuditeomega_tsvoljeniomega_ts!omega_ts
[SURADNJA] Tražimo novog community managera!,[omega_tsSURADNJAomega_ts]omega_tsTražimoomega_tsnovogomega_tscommunityomega_tsmanageraomega_ts!omega_ts
Svoj životopis pošaljite na: matea@webedukacija.com do 25.04.,Svojomega_tsživotopisomega_tspošaljiteomega_tsnaomega_ts:omega_tsmatea@webedukacija.comomega_tsdoomega_ts25.04.omega_ts
Molimo RT!,Molimoomega_tsRTomega_ts!omega_ts
"U ovoj epizodi: Srbin, Hrvat i Albanac,ali nije vic,24 minuta; Deveta epizoda http://t.co/fOcTxNmXls via @youtube,mnogo dobro,Idro je zakon","Uomega_tsovojomega_tsepizodiomega_ts:omega_tsSrbinomega_ts,omega_tsHrvatomega_tsiomega_tsAlbanacomega_ts,omega_tsaliomega_tsnijeomega_tsvicomega_ts,omega_ts24omega_tsminutaomega_ts;omega_tsDevetaomega_tsepizodaomega_tshttp://t.co/fOcTxNmXlsomega_tsviaomega_ts@youtubeomega_ts,omega_tsmnogoomega_tsdobroomega_ts,omega_tsIdroomega_tsjeomega_tszakonomega_ts"
@dnevnikhr 6 (šest) sekundi je jako puno vremena.,@dnevnikhromega_ts6omega_ts(omega_tsšestomega_ts)omega_tssekundiomega_tsjeomega_tsjakoomega_tspunoomega_tsvremenaomega_ts.omega_ts
"Mi smo slušamo @radio_101 , gledamo @klasiktv.","Miomega_tssmoomega_tsslušamoomega_ts@radio_101omega_ts,omega_tsgledamoomega_ts@klasiktvomega_ts.omega_ts"
"ODMAH nam je sve jasno #Zagreb, #politikaHR","ODMAHomega_tsnamomega_tsjeomega_tssveomega_tsjasnoomega_ts#Zagrebomega_ts,omega_ts#politikaHRomega_ts"
Zašto se da cilj ne bira sredstvo govori isključivo u situacijama u kojima je cilj očito izabrao sredstvo?,Zaštoomega_tsseomega_tsdaomega_tsciljomega_tsneomega_tsbiraomega_tssredstvoomega_tsgovoriomega_tsisključivoomega_tsuomega_tssituacijamaomega_tsuomega_tskojimaomega_tsjeomega_tsciljomega_tsočitoomega_tsizabraoomega_tssredstvoomega_ts?omega_ts
"BTW, ako ikoga zanima, Germanwings leti u Berlin iz Pule i nazad, utorkom i nedjeljom.","BTWomega_ts,omega_tsakoomega_tsikogaomega_tszanimaomega_ts,omega_tsGermanwingsomega_tsletiomega_tsuomega_tsBerlinomega_tsizomega_tsPuleomega_tsiomega_tsnazadomega_ts,omega_tsutorkomomega_tsiomega_tsnedjeljomomega_ts.omega_ts"
Konacno znam kako cu na IFA-u.,Konacnoomega_tsznamomega_tskakoomega_tscuomega_tsnaomega_tsIFA-uomega_ts.omega_ts
"Davanje krvi - osim osjećaja dobrog djela, uvijek je prisutno (još neobjašnjivo) poboljšanje raspoloženja...","Davanjeomega_tskrviomega_ts-omega_tsosimomega_tsosjećajaomega_tsdobrogomega_tsdjelaomega_ts,omega_tsuvijekomega_tsjeomega_tsprisutnoomega_ts(omega_tsjošomega_tsneobjašnjivoomega_ts)omega_tspoboljšanjeomega_tsraspoloženjaomega_ts...omega_ts"
"i dva dana slobodno, naravno :)","iomega_tsdvaomega_tsdanaomega_tsslobodnoomega_ts,omega_tsnaravnoomega_ts:)omega_ts"
"Financiranje političkih stranaka iz državnog proračuna je krajnje nepotrebno, naročito u situaciji u kojoj se kao država nalazimo.","Financiranjeomega_tspolitičkihomega_tsstranakaomega_tsizomega_tsdržavnogomega_tsproračunaomega_tsjeomega_tskrajnjeomega_tsnepotrebnoomega_ts,omega_tsnaročitoomega_tsuomega_tssituacijiomega_tsuomega_tskojojomega_tsseomega_tskaoomega_tsdržavaomega_tsnalazimoomega_ts.omega_ts"
"@matijakapic Idemo na otok Langkawi da se malo odmorimo, a zadnji dan smo u Kuala Lumpuru, to je 3. ili 4.8.","@matijakapicomega_tsIdemoomega_tsnaomega_tsotokomega_tsLangkawiomega_tsdaomega_tsseomega_tsmaloomega_tsodmorimoomega_ts,omega_tsaomega_tszadnjiomega_tsdanomega_tssmoomega_tsuomega_tsKualaomega_tsLumpuruomega_ts,omega_tstoomega_tsjeomega_ts3.omega_tsiliomega_ts4.8.omega_ts"
"@LidijaKralj Neka dvorišta oko potoka su potopljena, ali je kiša stala na vrijeme.","@LidijaKraljomega_tsNekaomega_tsdvorištaomega_tsokoomega_tspotokaomega_tssuomega_tspotopljenaomega_ts,omega_tsaliomega_tsjeomega_tskišaomega_tsstalaomega_tsnaomega_tsvrijemeomega_ts.omega_ts"
"Ja sam dovoljno daleko, ali teta ima 25cm vode u podrumu.","Jaomega_tssamomega_tsdovoljnoomega_tsdalekoomega_ts,omega_tsaliomega_tstetaomega_tsimaomega_ts25omega_tscmomega_tsvodeomega_tsuomega_tspodrumuomega_ts.omega_ts"
Krećemo za Slavoniju!,Krećemoomega_tszaomega_tsSlavonijuomega_ts!omega_ts
"Donacije ostavljamo tamo, a nekoliko životinja vozimo ovdje u privremeni dom!","Donacijeomega_tsostavljamoomega_tstamoomega_ts,omega_tsaomega_tsnekolikoomega_tsživotinjaomega_tsvozimoomega_tsovdjeomega_tsuomega_tsprivremeniomega_tsdomomega_ts!omega_ts"
Sirnica se isto broji :D,Sirnicaomega_tsseomega_tsistoomega_tsbrojiomega_ts:Domega_ts
“@HumpiBump: :O,“omega_ts@HumpiBumpomega_ts:omega_ts:Oomega_ts
"RT ""@bBrankica: Imam 26 godina i nikad nisam jela burek""”","RTomega_ts""omega_ts@bBrankicaomega_ts:omega_tsImamomega_ts26omega_tsgodinaomega_tsiomega_tsnikadomega_tsnisamomega_tsjelaomega_tsburekomega_ts""omega_ts”omega_ts"
Kako to da je u ovom Tkalča pubu dozvoljeno pušenje gdje serviraju hranu?,Kakoomega_tstoomega_tsdaomega_tsjeomega_tsuomega_tsovomomega_tsTkalčaomega_tspubuomega_tsdozvoljenoomega_tspušenjeomega_tsgdjeomega_tsservirajuomega_tshranuomega_ts?omega_ts
U zatvorenom prostoru?,Uomega_tszatvorenomomega_tsprostoruomega_ts?omega_ts
O.o,O.oomega_ts
"Jedva sam spavala, put za BG, pa sa mojom @yv_an_ah nikad nije dosadno, nas dvije u nekoliko sati odradimo vise nego neki za nekoliko dana.","Jedvaomega_tssamomega_tsspavalaomega_ts,omega_tsputomega_tszaomega_tsBGomega_ts,omega_tspaomega_tssaomega_tsmojomomega_ts@yv_an_ahomega_tsnikadomega_tsnijeomega_tsdosadnoomega_ts,omega_tsnasomega_tsdvijeomega_tsuomega_tsnekolikoomega_tssatiomega_tsodradimoomega_tsviseomega_tsnegoomega_tsnekiomega_tszaomega_tsnekolikoomega_tsdanaomega_ts.omega_ts"
BICIKLISTI!,BICIKLISTIomega_ts!omega_ts
Pazite se kod kazališta Trešnja.,Paziteomega_tsseomega_tskodomega_tskazalištaomega_tsTrešnjaomega_ts.omega_ts
"Čini se da se dijele kazne za krivi smjer, pa čak i za slušalice.","Činiomega_tsseomega_tsdaomega_tsseomega_tsdijeleomega_tskazneomega_tszaomega_tskriviomega_tssmjeromega_ts,omega_tspaomega_tsčakomega_tsiomega_tszaomega_tsslušaliceomega_ts.omega_ts"
Pomirenje kao politička tabu-tema http://t.co/oN3jB2sB #civilnodrustvo #REKOM #politikaHR #VladaRH #balkan #rat #SaborRH #PredsjednikRH,Pomirenjeomega_tskaoomega_tspolitičkaomega_tstabu-temaomega_tshttp://t.co/oN3jB2sBomega_ts#civilnodrustvoomega_ts#REKOMomega_ts#politikaHRomega_ts#VladaRHomega_ts#balkanomega_ts#ratomega_ts#SaborRHomega_ts#PredsjednikRHomega_ts
